ref	start	stop	domain	dScore	rDomain	dMatch	phylum	pScore	rPhylum	pMatch	class	cScore	rClass	cMatch	order	oScore	rOrder	oMatch	family	fScore	rFamily	fMatch	genus	gScore	rGenus	gMatch
250437	1209	1283	Bacteria	1.0	Bacteria	1	Proteobacteria	0.49	Chloroflexi	0	Gammaproteobacteria	0.26	Anaerolineae	0	Chromatiales	0.19	OPB11	0	Chromatiaceae	0.19	OPB11	0	Thiolamprovum	0.19	NA	NA	768267	1098	1172	Bacteria	1.0	Bacteria	1	Actinobacteria	1.0	Actinobacteria	1	Actinobacteria	1.0	Actinobacteria	1	Actinomycetales	1.0	Actinomycetales	1	Propionibacteriaceae	0.69	Actinomycetales	0	Propionibacterium	0.67	Propionibacteriaceae	0
669423	389	463	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Lactobacillales	1.0	Lactobacillales	1	Streptococcaceae	1.0	Lactobacillales	0	Streptococcus	1.0	Streptococcaceae	0
525169	141	215	Bacteria	0.98	Bacteria	1	Firmicutes	0.51	Firmicutes	1	Clostridia	0.3	Clostridia	1	Clostridiales	0.3	Clostridiales	1	Ruminococcaceae	0.18	Clostridiales	0	Faecalibacterium	0.14	Ruminococcaceae	0
1031531	49	123	Bacteria	1.0	Bacteria	1	Firmicutes	0.99	Firmicutes	1	Bacilli	0.99	Bacilli	1	Lactobacillales	0.99	Lactobacillales	1	Streptococcaceae	0.99	Lactobacillales	0	Streptococcus	0.99	Streptococcaceae	0
1029820	389	463	Bacteria	1.0	Bacteria	1	Actinobacteria	0.99	Actinobacteria	1	Actinobacteria	0.99	Actinobacteria	1	Actinomycetales	0.99	Actinomycetales	1	Micrococcaceae	0.69	Actinomycetales	0	Micrococcus	0.64	Micrococcaceae	0
732471	395	469	Bacteria	0.97	Bacteria	1	Proteobacteria	0.71	Proteobacteria	1	Gammaproteobacteria	0.28	Betaproteobacteria	0	Xanthomonadales	0.24	MWH-UniP1	0	Xanthomonadaceae	0.21	MWH-UniP1	0	Wohlfahrtiimonas	0.1	NA	NA	3560241	1056	1130	Bacteria	0.96	Bacteria	1	Bacteroidetes	0.58	Bacteroidetes	1	Bacteroidia	0.32	Bacteroidia	1	Bacteroidales	0.32	Bacteroidales	1	Porphyromonadaceae	0.31	Bacteroidales	0	Dysgonomonas	0.22	Bacteroidaceae	0
861388	874	948	Bacteria	1.0	Bacteria	1	Proteobacteria	0.94	Proteobacteria	1	Gammaproteobacteria	0.94	Gammaproteobacteria	1	Alteromonadales	0.88	Pasteurellales	0	Shewanellaceae	0.88	Pasteurellales	0	Shewanella	0.88	Pasteurellaceae	0
1085673	101	175	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Proteobacteria	1	Gammaproteobacteria	1.0	Gammaproteobacteria	1	Xanthomonadales	1.0	Xanthomonadales	1	Xanthomonadaceae	1.0	Xanthomonadales	0	Stenotrophomonas	0.76	Xanthomonadaceae	0
768909	1292	1366	Bacteria	1.0	Bacteria	1	Firmicutes	0.96	Firmicutes	1	Bacilli	0.84	Bacilli	1	Lactobacillales	0.83	Lactobacillales	1	Lactobacillaceae	0.68	Lactobacillales	0	Lactobacillus	0.58	Lactobacillaceae	0
494725	651	725	Bacteria	1.0	Bacteria	1	Actinobacteria	1.0	Actinobacteria	1	Actinobacteria	1.0	Actinobacteria	1	Actinomycetales	1.0	Actinomycetales	1	Corynebacteriaceae	0.55	Actinomycetales	0	Corynebacterium	0.55	Corynebacteriaceae	0
893167	85	159	Bacteria	1.0	Bacteria	1	Actinobacteria	0.98	Proteobacteria	0	Actinobacteria	0.98	Epsilonproteobacteria	0	Actinomycetales	0.98	Campylobacterales	0	Propionibacteriaceae	0.8	Campylobacterales	0	Propionibacterium	0.8	Campylobacteraceae	0
4319608	1065	1139	Bacteria	1.0	Bacteria	1	Proteobacteria	0.7	Firmicutes	0	Gammaproteobacteria	0.69	Clostridia	0	Aeromonadales	0.66	Clostridiales	0	Aeromonadaceae	0.66	Clostridiales	0	Aeromonas	0.65	Veillonellaceae	0
343660	630	704	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Proteobacteria	1	Gammaproteobacteria	1.0	Gammaproteobacteria	1	Enterobacteriales	0.69	Enterobacteriales	1	Enterobacteriaceae	0.69	Enterobacteriales	0	Xenorhabdus	0.66	Enterobacteriaceae	0
464296	562	636	Bacteria	1.0	Bacteria	1	Actinobacteria	1.0	Firmicutes	0	Actinobacteria	1.0	Clostridia	0	Actinomycetales	1.0	Clostridiales	0	Propionibacteriaceae	1.0	Clostridiales	0	Propionibacterium	0.98	Eubacteriaceae	0
856434	369	443	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Lactobacillales	0.98	Lactobacillales	1	Streptococcaceae	0.97	Lactobacillales	0	Streptococcus	0.97	Streptococcaceae	0
60739	340	414	Bacteria	1.0	Bacteria	1	Firmicutes	0.64	Firmicutes	1	Clostridia	0.64	Clostridia	1	Clostridiales	0.64	Clostridiales	1	Clostridiaceae 1	0.18	Clostridiales	0	Clostridium sensu stricto	0.15	Clostridiaceae	0
793258	255	329	Bacteria	1.0	Bacteria	1	Proteobacteria	0.99	Proteobacteria	1	Betaproteobacteria	0.77	Betaproteobacteria	1	Burkholderiales	0.77	Burkholderiales	1	Comamonadaceae	0.56	Burkholderiales	0	Giesbergeria	0.32	Comamonadaceae	0
748444	214	288	Bacteria	1.0	Bacteria	1	Actinobacteria	1.0	Actinobacteria	1	Actinobacteria	1.0	Actinobacteria	1	Actinomycetales	1.0	Actinomycetales	1	Actinomycetaceae	0.83	Actinomycetales	0	Actinomyces	0.82	Actinomycetaceae	0
1063250	629	703	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Bacillales	1.0	Bacillales	1	Staphylococcaceae	1.0	Bacillales	0	Staphylococcus	1.0	Staphylococcaceae	0
1005853	1088	1162	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Bacillales	1.0	Gemellales	0	Bacillales_Incertae Sedis XI	1.0	Gemellales	0	Gemella	1.0	Gemellaceae	0
146408	263	337	Bacteria	1.0	Bacteria	1	Firmicutes	0.92	Firmicutes	1	Bacilli	0.92	Bacilli	1	Bacillales	0.9	Bacillales	1	Bacillaceae 1	0.64	Bacillales	0	Bacillus	0.64	Paenibacillaceae	0
487047	858	932	Bacteria	1.0	Bacteria	1	Firmicutes	0.86	Firmicutes	1	Bacilli	0.84	Bacilli	1	Lactobacillales	0.73	Bacillales	0	Leuconostocaceae	0.4	Bacillales	0	Leuconostoc	0.4	Staphylococcaceae	0
103871	418	492	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Proteobacteria	1	Gammaproteobacteria	0.97	Gammaproteobacteria	1	Alteromonadales	0.85	Alteromonadales	1	Shewanellaceae	0.76	Alteromonadales	0	Shewanella	0.76	Shewanellaceae	0
4431990	160	234	Bacteria	0.99	Bacteria	1	Bacteroidetes	0.85	Bacteroidetes	1	Bacteroidia	0.82	Bacteroidia	1	Bacteroidales	0.82	Bacteroidales	1	Bacteroidaceae	0.8	Bacteroidales	0	Bacteroides	0.8	Bacteroidaceae	0
4382855	958	1032	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Proteobacteria	1	Gammaproteobacteria	1.0	Gammaproteobacteria	1	Enterobacteriales	0.76	Enterobacteriales	1	Enterobacteriaceae	0.76	Enterobacteriales	0	Salmonella	0.57	Enterobacteriaceae	0
809180	279	353	Bacteria	1.0	Bacteria	1	Actinobacteria	0.42	Chloroflexi	0	Actinobacteria	0.42	Dehalococcoidetes	0	Actinomycetales	0.42	FS117-23B-02	0	Kineosporiaceae	0.23	FS117-23B-02	0	Angustibacter	0.04	NA	NA	763618	596	670	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Proteobacteria	1	Betaproteobacteria	1.0	Betaproteobacteria	1	Burkholderiales	1.0	Burkholderiales	1	Alcaligenaceae	1.0	Burkholderiales	0	Taylorella	0.67	Alcaligenaceae	0
101300	283	357	Bacteria	1.0	Bacteria	1	Proteobacteria	0.71	Proteobacteria	1	Epsilonproteobacteria	0.57	Epsilonproteobacteria	1	Campylobacterales	0.57	Campylobacterales	1	Campylobacteraceae	0.41	Campylobacterales	0	Campylobacter	0.41	Campylobacteraceae	0
824789	143	217	Bacteria	1.0	Bacteria	1	Firmicutes	0.95	Firmicutes	1	Bacilli	0.95	Bacilli	1	Bacillales	0.95	Gemellales	0	Bacillales_Incertae Sedis XI	0.95	Gemellales	0	Gemella	0.95	Gemellaceae	0
1038851	386	460	Bacteria	1.0	Bacteria	1	Actinobacteria	0.99	Actinobacteria	1	Actinobacteria	0.99	Actinobacteria	1	Actinomycetales	0.99	Actinomycetales	1	Micrococcaceae	0.95	Actinomycetales	0	Rothia	0.95	Micrococcaceae	0
4459590	1198	1272	Bacteria	1.0	Bacteria	1	Proteobacteria	0.95	Proteobacteria	1	Deltaproteobacteria	0.93	Deltaproteobacteria	1	Syntrophobacterales	0.87	Syntrophobacterales	1	Syntrophaceae	0.87	Syntrophobacterales	0	Syntrophus	0.87	Syntrophaceae	0
4406473	982	1056	Bacteria	1.0	Bacteria	1	Firmicutes	0.8	Firmicutes	1	Clostridia	0.21	Clostridia	1	Clostridiales	0.21	Clostridiales	1	Lachnospiraceae	0.21	Clostridiales	0	Roseburia	0.17	Lachnospiraceae	0
4415884	1125	1199	Bacteria	1.0	Bacteria	1	Bacteroidetes	0.63	Bacteroidetes	1	Sphingobacteria	0.37	Bacteroidia	0	Sphingobacteriales	0.37	Bacteroidales	0	Cytophagaceae	0.11	Bacteroidales	0	Meniscus	0.09	NA	NA	683870	739	813	Bacteria	1.0	Bacteria	1	Actinobacteria	0.99	Actinobacteria	1	Actinobacteria	0.99	Actinobacteria	1	Actinomycetales	0.98	Actinomycetales	1	Propionibacteriaceae	0.51	Actinomycetales	0	Propionibacterium	0.51	Propionibacteriaceae	0
879461	1265	1339	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	0.98	Bacilli	1	Lactobacillales	0.88	Lactobacillales	1	Streptococcaceae	0.86	Lactobacillales	0	Streptococcus	0.85	Lactobacillaceae	0
514803	1206	1280	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Clostridia	1.0	Clostridia	1	Clostridiales	1.0	Clostridiales	1	Lachnospiraceae	0.99	Clostridiales	0	Lachnospiracea_incertae_sedis	0.37	NA	NA	139579	1106	1180	Bacteria	1.0	Bacteria	1	Firmicutes	0.89	Proteobacteria	0	Clostridia	0.74	Alphaproteobacteria	0	Clostridiales	0.74	Rhizobiales	0	Clostridiaceae 1	0.61	Rhizobiales	0	Clostridium sensu stricto	0.57	Rhizobiaceae	0
3557000	716	790	Bacteria	1.0	Bacteria	1	Cyanobacteria/Chloroplast	0.91	Cyanobacteria	0	Cyanobacteria	0.9	Oscillatoriophycideae	0	Family IX	0.54	Oscillatoriales	0	Family IX	0.54	Oscillatoriales	0	GpIX	0.54	Phormidiaceae	0
630106	587	661	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Clostridia	0.84	Clostridia	1	Clostridiales	0.84	Clostridiales	1	Ruminococcaceae	0.56	Clostridiales	0	Clostridium III	0.56	Ruminococcaceae	0
144254	586	660	Bacteria	0.97	Bacteria	1	Firmicutes	0.67	Firmicutes	1	Clostridia	0.66	Clostridia	1	Clostridiales	0.65	Clostridiales	1	Ruminococcaceae	0.5	Clostridiales	0	Ruminococcus	0.38	Ruminococcaceae	0
412449	213	287	Bacteria	1.0	Bacteria	1	Actinobacteria	0.84	Planctomycetes	0	Actinobacteria	0.84	Phycisphaerae	0	Actinomycetales	0.84	Phycisphaerales	0	Corynebacteriaceae	0.62	Phycisphaerales	0	Corynebacterium	0.61	Phycisphaeraceae	0
780503	158	232	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Bacillales	1.0	Bacillales	1	Staphylococcaceae	0.99	Bacillales	0	Staphylococcus	0.99	Staphylococcaceae	0
169486	1236	1310	Bacteria	1.0	Bacteria	1	Bacteroidetes	0.99	Bacteroidetes	1	Sphingobacteria	0.98	Cytophagia	0	Sphingobacteriales	0.98	Cytophagales	0	Flammeovirgaceae	0.61	Cytophagales	0	Fulvivirga	0.54	Flammeovirgaceae	0
120828	562	636	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Clostridia	1.0	Clostridia	1	Clostridiales	1.0	Clostridiales	1	Lachnospiraceae	1.0	Clostridiales	0	Roseburia	1.0	Lachnospiraceae	0
151624	1393	1467	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	0.94	Bacilli	1	Bacillales	0.75	Bacillales	1	Bacillaceae 1	0.15	Bacillales	0	Bacillus	0.13	Bacillaceae	0
1035341	1031	1105	Bacteria	1.0	Bacteria	1	Actinobacteria	0.99	Actinobacteria	1	Actinobacteria	0.99	Actinobacteria	1	Actinomycetales	0.99	Actinomycetales	1	Microbacteriaceae	0.67	Actinomycetales	0	Rathayibacter	0.08	Microbacteriaceae	0
777458	1234	1308	Bacteria	1.0	Bacteria	1	Proteobacteria	0.91	Proteobacteria	1	Alphaproteobacteria	0.9	Alphaproteobacteria	1	Rhodospirillales	0.88	Rhodospirillales	1	Acetobacteraceae	0.63	Rhodospirillales	0	Roseomonas	0.41	Acetobacteraceae	0
751827	353	427	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Proteobacteria	1	Betaproteobacteria	0.99	Betaproteobacteria	1	Neisseriales	0.99	Neisseriales	1	Neisseriaceae	0.99	Neisseriales	0	Neisseria	0.99	Neisseriaceae	0
350445	1211	1285	Bacteria	0.97	Bacteria	1	Bacteroidetes	0.55	Bacteroidetes	1	Bacteroidia	0.5	Bacteroidia	1	Bacteroidales	0.5	Bacteroidales	1	Porphyromonadaceae	0.17	Bacteroidales	0	Paludibacter	0.05	[Paraprevotellaceae]	0
765829	1172	1246	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Proteobacteria	1	Gammaproteobacteria	1.0	Gammaproteobacteria	1	Pseudomonadales	0.98	Pseudomonadales	1	Moraxellaceae	0.98	Pseudomonadales	0	Acinetobacter	0.93	Moraxellaceae	0
4416734	1093	1167	Bacteria	1.0	Bacteria	1	Proteobacteria	0.56	Bacteroidetes	0	Gammaproteobacteria	0.43	[Saprospirae]	0	Chromatiales	0.1	[Saprospirales]	0	Chromatiaceae	0.1	[Saprospirales]	0	Thiobaca	0.05	Saprospiraceae	0
567180	738	812	Bacteria	0.82	Bacteria	1	Bacteroidetes	0.45	Bacteroidetes	1	Flavobacteria	0.44	Flavobacteriia	0	Flavobacteriales	0.44	Flavobacteriales	1	Flavobacteriaceae	0.44	Flavobacteriales	0	Lutibacter	0.21	Flavobacteriaceae	0
4360132	1103	1177	Bacteria	0.99	Bacteria	1	Bacteroidetes	0.96	Bacteroidetes	1	Bacteroidia	0.92	Bacteroidia	1	Bacteroidales	0.92	Bacteroidales	1	Bacteroidaceae	0.86	Bacteroidales	0	Bacteroides	0.86	Bacteroidaceae	0
784619	478	552	Bacteria	1.0	Bacteria	1	Firmicutes	0.98	Bacteroidetes	0	Bacilli	0.98	Bacteroidia	0	Bacillales	0.98	Bacteroidales	0	Staphylococcaceae	0.98	Bacteroidales	0	Staphylococcus	0.98	Bacteroidaceae	0
910755	609	683	Bacteria	1.0	Bacteria	1	Proteobacteria	0.96	Proteobacteria	1	Gammaproteobacteria	0.83	Gammaproteobacteria	1	Pseudomonadales	0.51	Pseudomonadales	1	Pseudomonadaceae	0.49	Pseudomonadales	0	Pseudomonas	0.49	Pseudomonadaceae	0
714443	223	297	Bacteria	1.0	Bacteria	1	Firmicutes	0.97	Firmicutes	1	Bacilli	0.93	Bacilli	1	Bacillales	0.93	Bacillales	1	Alicyclobacillaceae	0.32	Bacillales	0	Alicyclobacillus	0.32	Alicyclobacillaceae	0
4466181	832	906	Bacteria	1.0	Bacteria	1	Cyanobacteria/Chloroplast	0.82	Cyanobacteria	0	Cyanobacteria	0.59	Nostocophycideae	0	Family I	0.55	Nostocales	0	Family I	0.55	Nostocales	0	GpI	0.55	Nostocaceae	0
578859	416	490	Bacteria	1.0	Bacteria	1	Firmicutes	0.97	Firmicutes	1	Clostridia	0.97	Clostridia	1	Clostridiales	0.97	Clostridiales	1	Lachnospiraceae	0.97	Clostridiales	0	Coprococcus	0.49	Lachnospiraceae	0
434537	372	446	Bacteria	1.0	Bacteria	1	Actinobacteria	0.98	Bacteroidetes	0	Actinobacteria	0.98	Bacteroidia	0	Actinomycetales	0.98	Bacteroidales	0	Corynebacteriaceae	0.97	Bacteroidales	0	Corynebacterium	0.97	S24-7	0
1073700	981	1055	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Proteobacteria	1	Gammaproteobacteria	0.95	Gammaproteobacteria	1	Xanthomonadales	0.89	Xanthomonadales	1	Xanthomonadaceae	0.89	Xanthomonadales	0	Stenotrophomonas	0.69	Xanthomonadaceae	0
508114	941	1015	Bacteria	1.0	Bacteria	1	Firmicutes	0.92	Firmicutes	1	Clostridia	0.88	Clostridia	1	Clostridiales	0.88	Clostridiales	1	Lachnospiraceae	0.79	Clostridiales	0	Moryella	0.73	Lachnospiraceae	0
4463542	641	715	Bacteria	0.99	Bacteria	1	Firmicutes	0.74	Firmicutes	1	Bacilli	0.71	Bacilli	1	Bacillales	0.54	Bacillales	1	Bacillaceae 2	0.4	Bacillales	0	Salirhabdus	0.02	Bacillaceae	0
671044	116	190	Bacteria	0.99	Bacteria	1	Firmicutes	0.76	Firmicutes	1	Bacilli	0.65	Bacilli	1	Bacillales	0.52	Bacillales	1	Paenibacillaceae 1	0.47	Bacillales	0	Paenibacillus	0.3	Paenibacillaceae	0
391617	1047	1121	Bacteria	1.0	Bacteria	1	Actinobacteria	0.98	Actinobacteria	1	Actinobacteria	0.98	Actinobacteria	1	Actinomycetales	0.97	Actinomycetales	1	Propionibacteriaceae	0.87	Actinomycetales	0	Propionibacterium	0.87	Micrococcaceae	0
344009	399	473	Bacteria	1.0	Bacteria	1	Firmicutes	0.4	[Thermi]	0	Clostridia	0.25	Deinococci	0	Clostridiales	0.25	Deinococcales	0	Ruminococcaceae	0.23	Deinococcales	0	Ruminococcus	0.15	Deinococcaceae	0
4350216	486	560	Bacteria	1.0	Bacteria	1	Proteobacteria	0.86	Proteobacteria	1	Betaproteobacteria	0.81	Betaproteobacteria	1	Burkholderiales	0.77	Neisseriales	0	Burkholderiaceae	0.77	Neisseriales	0	Cupriavidus	0.41	Neisseriaceae	0
362527	513	587	Bacteria	1.0	Bacteria	1	Actinobacteria	1.0	Bacteroidetes	0	Actinobacteria	1.0	[Saprospirae]	0	Actinomycetales	1.0	[Saprospirales]	0	Streptomycetaceae	1.0	[Saprospirales]	0	Streptomyces	1.0	Chitinophagaceae	0
4377453	881	955	Bacteria	1.0	Bacteria	1	Planctomycetes	0.29	Planctomycetes	1	Phycisphaerae	0.13	Phycisphaerae	1	Phycisphaerales	0.13	MSBL9	0	Phycisphaeraceae	0.13	MSBL9	0	Phycisphaera	0.13	NA	NA	4350100	47	121	Bacteria	1.0	Bacteria	1	Firmicutes	0.99	Firmicutes	1	Clostridia	0.99	Clostridia	1	Clostridiales	0.98	Clostridiales	1	Lachnospiraceae	0.97	Clostridiales	0	Dorea	0.81	Lachnospiraceae	0
2588692	1216	1290	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Lactobacillales	1.0	Lactobacillales	1	Enterococcaceae	0.98	Lactobacillales	0	Enterococcus	0.98	Enterococcaceae	0
1093348	1032	1106	Bacteria	1.0	Bacteria	1	Proteobacteria	0.98	Proteobacteria	1	Gammaproteobacteria	0.98	Gammaproteobacteria	1	Enterobacteriales	0.65	Pasteurellales	0	Enterobacteriaceae	0.65	Pasteurellales	0	Pantoea	0.1	Pasteurellaceae	0
238866	542	616	Bacteria	0.98	Bacteria	1	Proteobacteria	0.31	Nitrospirae	0	Epsilonproteobacteria	0.15	Nitrospira	0	Nautiliales	0.14	Nitrospirales	0	Nautiliaceae	0.14	Nitrospirales	0	Nitratiruptor	0.14	[Thermodesulfovibrionaceae]	0
999258	437	511	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Lactobacillales	1.0	Lactobacillales	1	Streptococcaceae	0.99	Lactobacillales	0	Streptococcus	0.99	Streptococcaceae	0
523161	1346	1420	Bacteria	1.0	Bacteria	1	Firmicutes	0.55	Firmicutes	1	Bacilli	0.54	Bacilli	1	Bacillales	0.44	Bacillales	1	Bacillaceae 2	0.35	Bacillales	0	Halobacillus	0.34	Bacillaceae	0
636789	220	294	Bacteria	1.0	Bacteria	1	Firmicutes	0.99	Firmicutes	1	Bacilli	0.99	Bacilli	1	Bacillales	0.86	Bacillales	1	Staphylococcaceae	0.42	Bacillales	0	Staphylococcus	0.42	Staphylococcaceae	0
646307	387	461	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Bacillales	0.98	Bacillales	1	Staphylococcaceae	0.98	Bacillales	0	Staphylococcus	0.98	Staphylococcaceae	0
4454698	442	516	Bacteria	0.95	Bacteria	1	Bacteroidetes	0.68	Bacteroidetes	1	Bacteroidia	0.46	Bacteroidia	1	Bacteroidales	0.46	Bacteroidales	1	Prevotellaceae	0.41	Bacteroidales	0	Xylanibacter	0.22	[Paraprevotellaceae]	0
758068	625	699	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Bacillales	1.0	Bacillales	1	Staphylococcaceae	1.0	Bacillales	0	Staphylococcus	1.0	Staphylococcaceae	0
4429107	218	292	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Proteobacteria	1	Betaproteobacteria	0.73	Betaproteobacteria	1	Burkholderiales	0.65	Methylophilales	0	Burkholderiales_incertae_sedis	0.31	Methylophilales	0	Thiomonas	0.31	Methylophilaceae	0
371894	264	338	Bacteria	1.0	Bacteria	1	Acidobacteria	0.34	Proteobacteria	0	Acidobacteria_Gp22	0.31	Alphaproteobacteria	0	Gp22	0.31	Rickettsiales	0	Gp22	0.31	Rickettsiales	0	Gp22	0.31	Pelagibacteraceae	0
1020244	290	364	Bacteria	1.0	Bacteria	1	Actinobacteria	0.95	Actinobacteria	1	Actinobacteria	0.95	Actinobacteria	1	Actinomycetales	0.95	Actinomycetales	1	Mycobacteriaceae	0.86	Actinomycetales	0	Mycobacterium	0.86	Corynebacteriaceae	0
489080	774	848	Bacteria	1.0	Bacteria	1	Firmicutes	0.98	Firmicutes	1	Bacilli	0.98	Bacilli	1	Lactobacillales	0.98	Lactobacillales	1	Streptococcaceae	0.98	Lactobacillales	0	Streptococcus	0.98	Streptococcaceae	0
118591	1095	1169	Bacteria	1.0	Bacteria	1	Firmicutes	0.98	Firmicutes	1	Clostridia	0.96	Clostridia	1	Clostridiales	0.96	Clostridiales	1	Ruminococcaceae	0.67	Clostridiales	0	Faecalibacterium	0.58	Ruminococcaceae	0
1139272	727	801	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	0.95	Bacilli	1	Lactobacillales	0.93	Lactobacillales	1	Streptococcaceae	0.93	Lactobacillales	0	Streptococcus	0.93	Streptococcaceae	0
231066	431	505	Bacteria	0.94	Bacteria	1	Proteobacteria	0.72	Proteobacteria	1	Alphaproteobacteria	0.44	Alphaproteobacteria	1	Rhodospirillales	0.28	Rickettsiales	0	Acetobacteraceae	0.18	Rickettsiales	0	Neoasaia	0.02	Pelagibacteraceae	0
532171	62	136	Bacteria	1.0	Bacteria	1	Bacteroidetes	0.59	Bacteroidetes	1	Bacteroidia	0.42	Bacteroidia	1	Bacteroidales	0.42	Bacteroidales	1	Prevotellaceae	0.36	Bacteroidales	0	Xylanibacter	0.21	Prevotellaceae	0
957180	857	931	Bacteria	1.0	Bacteria	1	Firmicutes	0.83	Firmicutes	1	Clostridia	0.78	Clostridia	1	Clostridiales	0.76	Clostridiales	1	Clostridiales_Incertae Sedis XI	0.61	Clostridiales	0	Anaerococcus	0.61	[Tissierellaceae]	0
647432	683	757	Bacteria	1.0	Bacteria	1	Actinobacteria	0.8	Actinobacteria	1	Actinobacteria	0.8	Actinobacteria	1	Actinomycetales	0.73	Actinomycetales	1	Corynebacteriaceae	0.49	Actinomycetales	0	Corynebacterium	0.49	Corynebacteriaceae	0
63941	1412	1486	Bacteria	1.0	Bacteria	1	Proteobacteria	0.64	Firmicutes	0	Gammaproteobacteria	0.56	Clostridia	0	Pasteurellales	0.14	Clostridiales	0	Pasteurellaceae	0.14	Clostridiales	0	Lonepinella	0.06	Sulfobacillaceae	0
573686	771	845	Bacteria	0.95	Bacteria	1	Proteobacteria	0.71	Proteobacteria	1	Gammaproteobacteria	0.45	Gammaproteobacteria	1	Oceanospirillales	0.28	Oceanospirillales	1	Oceanospirillaceae	0.12	Oceanospirillales	0	Oleibacter	0.06	Endozoicimonaceae	0
792494	421	495	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Bacteroidetes	0	Bacilli	1.0	Bacteroidia	0	Bacillales	1.0	Bacteroidales	0	Staphylococcaceae	1.0	Bacteroidales	0	Staphylococcus	1.0	Bacteroidaceae	0
7877	331	405	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Proteobacteria	1	Gammaproteobacteria	0.93	Gammaproteobacteria	1	Xanthomonadales	0.91	Pseudomonadales	0	Xanthomonadaceae	0.91	Pseudomonadales	0	Pseudoxanthomonas	0.37	Moraxellaceae	0
869721	1023	1097	Bacteria	1.0	Bacteria	1	Firmicutes	0.69	Firmicutes	1	Bacilli	0.43	Bacilli	1	Lactobacillales	0.14	Lactobacillales	1	Streptococcaceae	0.04	Lactobacillales	0	Streptococcus	0.04	Streptococcaceae	0
871652	171	245	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Proteobacteria	1	Gammaproteobacteria	1.0	Gammaproteobacteria	1	Enterobacteriales	1.0	Enterobacteriales	1	Enterobacteriaceae	1.0	Enterobacteriales	0	Dickeya	0.52	Enterobacteriaceae	0
771788	161	235	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Bacillales	0.99	Bacillales	1	Staphylococcaceae	0.99	Bacillales	0	Staphylococcus	0.99	Staphylococcaceae	0
4300577	588	662	Bacteria	0.98	Bacteria	1	Bacteroidetes	0.84	Bacteroidetes	1	Sphingobacteria	0.44	Bacteroidia	0	Sphingobacteriales	0.44	Bacteroidales	0	Cytophagaceae	0.34	Bacteroidales	0	Litoribacter	0.33	Porphyromonadaceae	0
3513665	1169	1243	Bacteria	1.0	Bacteria	1	Bacteroidetes	0.98	Bacteroidetes	1	Bacteroidia	0.97	Bacteroidia	1	Bacteroidales	0.97	Bacteroidales	1	Bacteroidaceae	0.76	Bacteroidales	0	Bacteroides	0.76	Bacteroidaceae	0
900632	112	186	Bacteria	1.0	Bacteria	1	Actinobacteria	0.97	Actinobacteria	1	Actinobacteria	0.97	Actinobacteria	1	Actinomycetales	0.97	Actinomycetales	1	Corynebacteriaceae	0.74	Actinomycetales	0	Corynebacterium	0.74	Corynebacteriaceae	0
